Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,BbAvH,BbAvD,BbAvA,HValue,AValue,HAcc,AAcc,HConv,AConv,HCurrentPoints,ACurrentPoints,FTHG_5Avg,FTAG_5Avg,HS_5Avg,AS_5Avg,HST_5Avg,AST_5Avg,HAcc_5Avg,AAcc_5Avg,HConv_5Avg,AConv_5Avg,HRating,ARating,Value_Diff,CurrentPoints_Diff,Rating_Diff,FTG_5Avg_Diff,S_5Avg_Diff,ST_5Avg_Diff,Acc_5Avg_Diff,Conv_5Avg_Diff
2017-2018,2018-04-07,Man City,Man United,2,3,A,20,5,6,4,1.88,3.69,4.17,1.0,0.8667169621526468,0.299999850000075,0.7999984000032001,0.099999950000025,0.5999988000024,84,68,2.8,1.8,15.2,11.2,5.8,5.2,0.3880868245725383,0.45733396126232206,0.19154546012824053,0.19165750019200056,1.024999865,0.6250001310000001,0.13328303784735318,16,0.399999734,0.9999999999999998,4.0,0.5999999999999996,-0.06924713668978377,-0.00011204006376003273
2017-2018,2018-04-07,Stoke,Tottenham,1,2,A,10,15,4,4,9.98,5.28,1.33,0.0,0.8283666540927951,0.3999996000004,0.2666664888890074,0.0999999000001,0.1333332444445037,27,64,0.4,2.2,7.6,14.2,2.2,6.4,0.25555524151275344,0.4671425087342029,0.055555475308762,0.1687300273533412,-0.374999604,1.499999081,-0.8283666540927951,-37,-1.874998685,-1.8000000000000003,-6.6,-4.2,-0.21158726722144944,-0.11317455204457919
2017-2018,2018-04-07,Everton,Liverpool,0,0,D,6,10,1,3,4.06,3.65,1.92,0.354331698730039,0.6120960643782221,0.16666638888935187,0.2999997000003,0.0,0.0,40,66,1.2,2.8,10.6,15.6,4.0,6.6,0.35584535237453246,0.41456016890025016,0.10763186280238388,0.18287533432611155,0.45000039799999997,0.899999413,-0.25776436564818306,-26,-0.449999015,-1.5999999999999999,-5.0,-2.5999999999999996,-0.058714816525717695,-0.07524347152372768
2017-2018,2018-04-07,Brighton,Huddersfield,1,1,D,13,14,4,5,1.86,3.4,4.76,0.07707783226455427,0.0,0.30769207100609924,0.35714260204099857,0.07692301775152481,0.0714285204081997,34,31,1.4,0.4,13.6,11.8,4.8,3.2,0.36052170006262496,0.3808324919816112,0.0950548799322694,0.024999984375009766,0.0,0.0,0.07707783226455427,3,0.0,0.9999999999999999,1.799999999999999,1.5999999999999996,-0.020310791918986215,0.07005489555725963
2017-2018,2018-04-07,Bournemouth,Crystal Palace,2,2,D,20,13,5,6,2.45,3.39,2.93,0.07707783226455427,0.16911857160819815,0.24999987500006252,0.46153810650914884,0.099999950000025,0.15384603550304962,37,30,1.6,1.2,14.0,9.4,4.4,3.6,0.32454365929795087,0.4150321021676051,0.11580648773272258,0.11908483323268557,-0.299999623,-0.32499985,-0.09204073934364389,7,0.025000226999999986,0.40000000000000013,4.6,0.8000000000000003,-0.09048844286965424,-0.0032783454999629896
2017-2018,2018-04-07,Leicester,Newcastle,1,2,A,8,8,1,4,1.95,3.45,4.13,0.21727649943417576,0.12329379549296564,0.12499984375019532,0.4999993750007813,0.12499984375019532,0.24999968750039064,43,35,1.8,1.4,12.8,11.4,5.0,3.4,0.5485657214229,0.3466662668788091,0.24303083052730728,0.14349189709267682,-0.37499976799999996,0.0,0.09398270394121012,8,-0.37499976799999996,0.40000000000000013,1.4000000000000004,1.6,0.20189945454409097,0.09953893343463047
2017-2018,2018-04-08,Arsenal,Southampton,3,2,H,13,15,7,8,1.56,4.32,5.86,0.5504840940525588,0.2355086131019741,0.5384611242606736,0.5333329777780148,0.23076905325457442,0.1333332444445037,51,28,1.4,0.2,13.2,10.4,6.2,3.6,0.44560568893171426,0.35897391759870223,0.09287871898651082,0.015384603550304961,0.824999977,-0.17499958,0.3149754809505847,23,0.999999557,1.2,2.799999999999999,2.6,0.08663177133301203,0.07749411543620585
2017-2018,2018-04-08,Chelsea,West Ham,1,1,D,23,5,6,2,1.27,5.83,11.34,0.8557218100786566,0.19715830504212248,0.26086945179589055,0.39999920000160005,0.043478241965981754,0.19999960000080003,56,33,1.4,1.4,15.6,9.6,6.0,3.8,0.31862415620122553,0.40988963348386304,0.07338620249113578,0.15329652366131372,1.299999503,-0.424999826,0.658563505036534,23,1.724999329,0.0,6.0,2.2,-0.09126547728263751,-0.07991032117017793
2017-2018,2018-04-14,Burnley,Leicester,2,1,H,8,15,3,6,2.63,3.12,2.91,0.081925758274306,0.21727649943417576,0.37499953125058594,0.39999973333351113,0.24999968750039064,0.06666662222225185,49,43,2.0,1.8,11.0,14.0,4.6,4.8,0.4441553411549024,0.3735666901679392,0.22049034958983715,0.16803129927484634,-0.400000056,-0.37499976799999996,-0.13535074115986978,6,-0.025000288000000037,0.19999999999999996,-3.0,-0.20000000000000018,0.07058865098696321,0.05245905031499082
2017-2018,2018-04-14,Crystal Palace,Brighton,3,2,H,15,12,8,3,1.89,3.42,4.54,0.16911857160819815,0.07707783226455427,0.5333329777780148,0.24999979166684028,0.19999986666675557,0.16666652777789354,31,35,1.6,1.4,11.0,13.4,4.2,4.4,0.3873399634689549,0.33634588977400515,0.1498540403332955,0.09615377940093442,-0.32499985,0.0,0.09204073934364389,-4,-0.32499985,0.20000000000000018,-2.4000000000000004,-0.20000000000000018,0.05099407369494974,0.05370026093236108
2017-2018,2018-04-14,Huddersfield,Watford,1,0,H,9,4,1,2,2.63,3.15,2.88,0.0,0.1575506098327675,0.11111098765445816,0.49999875000312505,0.11111098765445816,0.0,32,37,0.2,0.8,11.4,12.0,2.8,3.8,0.36476106707727673,0.3099888607354685,0.014285704081639941,0.05261901290110007,0.0,-0.700000002,-0.1575506098327675,-5,0.700000002,-0.6000000000000001,-0.5999999999999996,-1.0,0.05477220634180824,-0.03833330881946013
2017-2018,2018-04-14,Liverpool,Bournemouth,3,0,H,20,6,7,1,1.24,6.52,12.5,0.6120960643782221,0.07707783226455427,0.3499998250000875,0.16666638888935187,0.1499999250000375,0.0,67,38,2.0,1.6,13.4,14.4,4.8,4.4,0.36027444903633865,0.3189881096065882,0.14478011437145438,0.11358426785617752,0.899999413,-0.299999623,0.5350182321136678,29,1.199999036,0.3999999999999999,-1.0,0.39999999999999947,0.04128633942975046,0.031195846515276862
2017-2018,2018-04-14,Southampton,Chelsea,2,3,A,10,17,7,5,4.37,3.61,1.86,0.2355086131019741,0.8557218100786566,0.6999993000007,0.29411747404854466,0.1999998000002,0.1764704844291268,28,57,0.6,1.0,12.2,16.2,4.4,5.6,0.3323074020428237,0.29079808656038364,0.0420512524392057,0.05208186588432463,-0.17499958,1.299999503,-0.6202131969766824,-29,-1.474999083,-0.4,-4.0,-1.1999999999999993,0.04150931548244008,-0.010030613445118935
2017-2018,2018-04-14,Swansea,Everton,1,1,D,17,12,7,3,2.53,3.15,3.04,0.0,0.354331698730039,0.41176446366796254,0.24999979166684028,0.058823494809708936,0.08333326388894677,32,41,1.2,1.2,6.0,10.4,2.4,3.8,0.35786365854557134,0.3320358546420821,0.13564197953163445,0.10763186280238388,-0.625000091,0.45000039799999997,-0.354331698730039,-9,-1.075000489,0.0,-4.4,-1.4,0.025827803903489266,0.028010116729250578
2017-2018,2018-04-14,Tottenham,Man City,1,3,A,8,17,3,6,2.65,3.52,2.63,0.8283666540927951,1.0,0.37499953125058594,0.3529409688582536,0.12499984375019532,0.1764704844291268,67,84,2.4,2.2,13.6,15.4,6.0,4.8,0.4538091768823541,0.33229738183013885,0.1842855713039669,0.15891389888169355,1.499999081,1.024999865,-0.17163334590720492,-17,0.47499921599999984,0.19999999999999973,-1.8000000000000007,1.2000000000000002,0.12151179505221527,0.02537167242227334
2017-2018,2018-04-15,Man United,West Brom,0,1,A,14,10,4,4,1.19,6.97,17.38,0.8667169621526468,0.0,0.2857140816327988,0.3999996000004,0.0,0.0999999000001,71,21,2.4,0.8,9.6,9.8,4.8,3.2,0.5250260199611322,0.33520164011843784,0.3116572601924806,0.08984837262526739,0.6250001310000001,-0.19999978399999999,0.8667169621526468,50,0.824999915,1.5999999999999999,-0.20000000000000107,1.5999999999999996,0.18982437984269435,0.22180888756721318
2017-2018,2018-04-15,Newcastle,Arsenal,2,1,H,8,15,4,3,3.24,3.54,2.22,0.12329379549296564,0.5504840940525588,0.4999993750007813,0.19999986666675557,0.24999968750039064,0.06666662222225185,38,54,1.6,2.0,11.0,14.6,3.6,7.4,0.38666620187890527,0.5199646360059786,0.17349185459273495,0.13903252963742568,0.0,0.824999977,-0.4271902985595932,-16,-0.824999977,-0.3999999999999999,-3.5999999999999996,-3.8000000000000003,-0.13329843412707337,0.03445932495530926
2017-2018,2018-04-16,West Ham,Stoke,1,1,D,18,11,6,7,2.0,3.41,3.91,0.19715830504212248,0.0,0.33333314814825105,0.6363630578517656,0.055555524691375174,0.09090900826453795,34,27,1.2,0.4,9.0,8.4,3.4,2.6,0.38988959848402677,0.26888860595709274,0.1432965061613956,0.042222177530911634,-0.424999826,-0.374999604,0.19715830504212248,7,-0.05000022200000004,0.7999999999999999,0.5999999999999996,0.7999999999999998,0.12100099252693403,0.10107432863048398
2017-2018,2018-04-17,Brighton,Tottenham,1,1,D,8,16,5,6,6.27,4.24,1.55,0.07707783226455427,0.8283666540927951,0.6249992187509766,0.3749997656251465,0.12499984375019532,0.06249996093752441,35,67,1.0,2.4,12.6,12.4,4.0,5.8,0.3238458871698488,0.4716662668059115,0.0794871162064936,0.194999835972366,0.0,1.499999081,-0.7512888218282409,-32,-1.499999081,-1.4,0.1999999999999993,-1.7999999999999998,-0.1478203796360627,-0.11551271976587241
2017-2018,2018-04-18,Bournemouth,Man United,0,2,A,13,13,2,4,4.84,3.88,1.73,0.07707783226455427,0.8667169621526468,0.15384603550304962,0.30769207100609924,0.0,0.15384603550304962,38,71,1.4,2.0,14.0,10.4,4.0,4.6,0.2773214811343414,0.48216893628759205,0.08858429910613844,0.2716573001924406,-0.299999623,0.6250001310000001,-0.7896391298880926,-33,-0.9249997540000001,-0.6000000000000001,3.5999999999999996,-0.5999999999999996,-0.20484745515325065,-0.18307300108630217
2017-2018,2018-04-19,Burnley,Chelsea,1,2,A,5,16,2,5,4.31,3.44,1.9,0.081925758274306,0.8557218100786566,0.39999920000160005,0.31249980468762206,0.19999960000080003,0.12499992187504883,52,60,2.2,1.4,10.8,16.8,4.6,5.2,0.4524886548123447,0.24962165279861298,0.24826808955902363,0.07309025868851005,-0.400000056,1.299999503,-0.7737960518043505,-8,-1.699999559,0.8000000000000003,-6.0,-0.6000000000000005,0.2028670020137317,0.17517783087051358
2017-2018,2018-04-19,Leicester,Southampton,0,0,D,11,6,3,2,2.35,3.4,3.08,0.21727649943417576,0.2355086131019741,0.2727270247936138,0.33333277777870374,0.0,0.0,43,28,1.8,0.8,13.2,11.6,4.2,4.6,0.3588298445908478,0.37999964074113385,0.1708383134699863,0.06666660888894074,-0.37499976799999996,-0.17499958,-0.01823211366779834,15,-0.20000018799999997,1.0,1.5999999999999996,-0.39999999999999947,-0.021169796150286024,0.10417170458104555
2017-2018,2018-04-21,Watford,Crystal Palace,0,0,D,14,6,4,1,2.9,3.33,2.5,0.1575506098327675,0.16911857160819815,0.2857140816327988,0.16666638888935187,0.0,0.0,37,34,0.6,1.8,9.8,12.0,3.4,5.0,0.356655312958292,0.4140066390244779,0.0392856884566497,0.1498540536666066,-0.700000002,-0.32499985,-0.011567961775430652,3,-0.37500015200000003,-1.2000000000000002,-2.1999999999999993,-1.6,-0.05735132606618587,-0.11056836520995689
2017-2018,2018-04-21,West Brom,Liverpool,2,2,D,13,9,6,3,6.79,4.3,1.51,0.0,0.6120960643782221,0.46153810650914884,0.3333329629633745,0.15384603550304962,0.22222197530891633,24,70,1.0,2.2,10.0,14.6,3.6,5.6,0.37075716505673456,0.3874173017914363,0.1098483526252874,0.146208691208182,-0.19999978399999999,0.899999413,-0.6120960643782221,-46,-1.099999197,-1.2000000000000002,-4.6,-1.9999999999999996,-0.016660136734701736,-0.0363603385828946
2017-2018,2018-04-22,Arsenal,West Ham,4,1,H,20,11,8,4,1.54,4.49,5.87,0.5504840940525588,0.19715830504212248,0.3999998000001,0.3636360330581518,0.19999990000005,0.09090900826453795,54,35,2.2,1.2,15.6,11.2,7.0,3.8,0.45996470933922967,0.3422706770930356,0.15236585408187606,0.12583622334451025,0.824999977,-0.424999826,0.3533257890104363,19,1.2499998030000001,1.0000000000000002,4.4,3.2,0.11769403224619407,0.026529630737365806
2017-2018,2018-04-22,Man City,Swansea,5,0,H,19,4,12,1,1.13,8.89,21.51,1.0,0.0,0.6315786149586237,0.24999937500156252,0.2631577562327599,0.0,87,33,2.2,1.2,17.0,7.2,5.0,3.6,0.29177458794733147,0.4220347496262563,0.127541403174844,0.1292248768406687,1.024999865,-0.625000091,1.0,54,1.649999956,1.0000000000000002,9.8,1.4,-0.13026016167892485,-0.0016834736658246918
2017-2018,2018-04-22,Stoke,Burnley,1,1,D,8,16,3,7,2.28,3.2,3.42,0.0,0.081925758274306,0.37499953125058594,0.4374997265626709,0.12499984375019532,0.06249996093752441,28,52,0.6,2.0,8.2,7.6,3.4,3.4,0.3461612591940778,0.45629805490335035,0.06040397918381922,0.26922039958185506,-0.374999604,-0.400000056,-0.081925758274306,-24,0.025000452000000006,-1.4,0.5999999999999996,0.0,-0.11013679570927254,-0.20881642039803583
2017-2018,2018-04-23,Everton,Newcastle,1,0,H,9,9,1,2,2.29,3.25,3.32,0.35558908587954235,0.12329379549296564,0.11111098765445816,0.22222197530891633,0.11111098765445816,0.0,42,41,1.2,1.6,10.8,9.6,3.6,3.6,0.30203589297537015,0.4333327791012601,0.10429853558015323,0.19682514320391237,0.45000039799999997,0.0,0.2322952903865767,1,0.45000039799999997,-0.40000000000000013,1.200000000000001,0.0,-0.13129688612588997,-0.09252660762375914
2017-2018,2018-04-28,Swansea,Chelsea,0,1,A,10,11,3,3,6.97,4.23,1.5,0.0,0.8557218100786566,0.2999997000003,0.2727270247936138,0.0,0.09090900826453795,33,63,0.4,1.8,6.2,19.4,2.2,6.2,0.29425704437943573,0.31212161373613745,0.040336086717102135,0.09809024306351981,-0.625000091,1.299999503,-0.8557218100786566,-30,-1.924999594,-1.4,-13.2,-4.0,-0.01786456935670172,-0.05775415634641767
2017-2018,2018-04-28,Southampton,Bournemouth,2,1,H,14,14,6,7,1.71,3.9,4.88,0.2355086131019741,0.07707783226455427,0.42857112244919826,0.49999964285739795,0.1428570408163994,0.0714285204081997,29,38,0.8,1.2,9.2,13.8,3.8,3.8,0.37999956666722445,0.26523357599003144,0.06666660888894074,0.0742985950244985,-0.17499958,-0.299999623,0.15843078083741985,-9,0.125000043,-0.3999999999999999,-4.600000000000001,0.0,0.11476599067719301,-0.007631986135557753
2017-2018,2018-04-28,Newcastle,West Brom,0,1,A,17,9,2,2,1.86,3.47,4.58,0.12329379549296564,0.0,0.11764698961941787,0.22222197530891633,0.0,0.11111098765445816,41,25,1.6,1.2,10.0,11.4,3.6,4.4,0.42063439865272273,0.3963982308028236,0.19682514320391237,0.10728428194802694,0.0,-0.19999978399999999,0.12329379549296564,16,0.19999978399999999,0.40000000000000013,-1.4000000000000004,-0.8000000000000003,0.024236167849899126,0.08954086125588542
2017-2018,2018-04-28,Crystal Palace,Leicester,5,0,H,15,6,9,1,2.05,3.5,3.65,0.16911857160819815,0.21727649943417576,0.5999996000002666,0.16666638888935187,0.3333331111112593,0.0,35,44,1.6,1.6,11.4,10.8,4.8,4.0,0.402895521740565,0.3785926559767852,0.12763185613571498,0.16214266507678995,-0.32499985,-0.37499976799999996,-0.04815792782597761,-9,0.04999991799999998,0.0,0.5999999999999996,0.7999999999999998,0.02430286576377977,-0.03451080894107497
2017-2018,2018-04-28,Huddersfield,Everton,0,2,A,9,7,2,5,2.56,3.02,3.09,0.0,0.35558908587954235,0.22222197530891633,0.7142846938790088,0.0,0.2857138775516035,35,45,0.4,1.0,12.6,10.0,2.4,3.2,0.18698393127261284,0.2781042798553469,0.036507901612531576,0.09575152601043493,0.0,0.45000039799999997,-0.35558908587954235,-10,-0.45000039799999997,-0.6,2.5999999999999996,-0.8000000000000003,-0.09112034858273407,-0.05924362439790336
2017-2018,2018-04-28,Burnley,Brighton,0,0,D,10,9,4,1,2.22,3.16,3.6,0.081925758274306,0.07707783226455427,0.3999996000004,0.11111098765445816,0.0,0.0,53,36,1.6,0.8,9.4,11.6,4.0,3.8,0.4295124491952431,0.35653810961821436,0.1960062285038789,0.07371787785592274,-0.400000056,0.0,0.00484792600975173,17,-0.400000056,0.8,-2.1999999999999993,0.20000000000000018,0.07297433957702876,0.12228835064795615
2017-2018,2018-04-28,Liverpool,Stoke,0,0,D,20,5,2,1,1.31,5.54,9.73,0.6120960643782221,0.0,0.099999950000025,0.19999960000080003,0.0,0.0,71,29,2.4,0.8,13.6,9.2,5.8,4.0,0.4255124862208313,0.421161165444195,0.17636738218832532,0.08540394793385828,0.899999413,-0.374999604,0.6120960643782221,42,1.2749990169999998,1.5999999999999999,4.4,1.7999999999999998,0.004351320776636303,0.09096343425446704
2017-2018,2018-04-29,Man United,Arsenal,2,1,H,17,8,3,3,1.44,4.64,7.64,0.8667169621526468,0.5504840940525588,0.1764704844291268,0.37499953125058594,0.11764698961941787,0.12499984375019532,74,57,1.8,2.8,9.6,16.6,3.8,7.2,0.44958975879327756,0.44663139822809705,0.26713241040722513,0.1790325096374357,0.6250001310000001,0.824999977,0.316232868100088,17,-0.19999984599999998,-0.9999999999999998,-7.000000000000002,-3.4000000000000004,0.0029583605651805067,0.08809990076978944
2017-2018,2018-04-29,West Ham,Man City,1,4,A,4,19,1,7,9.79,5.44,1.32,0.19715830504212248,1.0,0.24999937500156252,0.36842085872586383,0.24999937500156252,0.21052620498620792,35,90,1.2,3.0,12.0,18.2,4.2,6.8,0.3578551081943453,0.3719365002881413,0.11544663724225752,0.164788350871091,-0.424999826,1.024999865,-0.8028416949578775,-55,-1.4499996910000001,-1.8,-6.199999999999999,-2.5999999999999996,-0.014081392093795997,-0.04934171362883348
2017-2018,2018-04-30,Tottenham,Watford,2,0,H,13,13,3,5,1.15,8.03,18.87,0.8283666540927951,0.1575506098327675,0.23076905325457442,0.38461508875762407,0.15384603550304962,0.0,68,38,2.2,0.6,12.6,10.4,5.6,3.4,0.45333294881978825,0.3410709226732214,0.18083317927097015,0.0392856884566497,1.499999081,-0.700000002,0.6708160442600276,30,2.199999083,1.6,2.1999999999999993,2.1999999999999997,0.11226202614656683,0.14154749081432044
2017-2018,2018-05-04,Brighton,Man United,1,0,H,11,16,4,3,4.54,3.53,1.86,0.07707783226455427,0.8667169621526468,0.3636360330581518,0.18749988281257324,0.09090900826453795,0.0,37,77,0.8,1.8,11.4,12.0,3.2,4.0,0.298760387149026,0.4048840156787829,0.07371787785592274,0.2106619683307887,0.0,0.6250001310000001,-0.7896391298880926,-40,-0.6250001310000001,-1.0,-0.5999999999999996,-0.7999999999999998,-0.10612362852975693,-0.13694409047486597
2017-2018,2018-05-05,West Brom,Tottenham,1,0,H,9,18,1,5,7.54,4.66,1.43,0.0,0.8283666540927951,0.11111098765445816,0.27777762345687584,0.11111098765445816,0.0,28,71,1.2,1.8,11.0,12.8,3.6,4.6,0.33175181594716135,0.3661535372483883,0.11132467782601099,0.14493577526042267,-0.19999978399999999,1.499999081,-0.8283666540927951,-43,-1.699998865,-0.6000000000000001,-1.8000000000000007,-0.9999999999999996,-0.03440172130122693,-0.03361109743441168
2017-2018,2018-05-05,Watford,Newcastle,2,1,H,11,9,8,1,2.37,3.29,3.14,0.1575506098327675,0.12329379549296564,0.7272720661163036,0.11111098765445816,0.1818180165290759,0.11111098765445816,38,41,0.6,1.0,12.2,12.0,4.2,3.0,0.3679940654244337,0.30130685780080446,0.0392856884566497,0.11111097993843129,-0.700000002,0.0,0.034256814339801864,-3,-0.700000002,-0.4,0.1999999999999993,1.2000000000000002,0.06668720762362923,-0.07182529148178159
2017-2018,2018-05-05,Everton,Southampton,1,1,D,9,11,3,5,2.88,3.24,2.58,0.35558908587954235,0.2355086131019741,0.3333329629633745,0.45454504132268975,0.11111098765445816,0.09090900826453795,48,32,1.0,1.2,8.0,10.8,2.4,4.6,0.3150789279736726,0.3990472356013234,0.12936490359687208,0.09523801705222061,0.45000039799999997,-0.17499958,0.12008047277756825,16,0.624999978,-0.19999999999999996,-2.8000000000000007,-2.1999999999999997,-0.08396830762765078,0.03412688654465147
2017-2018,2018-05-05,Leicester,West Ham,0,2,A,13,13,2,3,2.23,3.39,3.3,0.21727649943417576,0.19715830504212248,0.15384603550304962,0.23076905325457442,0.0,0.15384603550304962,44,35,0.8,1.4,9.2,10.2,3.0,3.6,0.3262117092648159,0.3463165689934379,0.10499984875023019,0.16544651224257004,-0.37499976799999996,-0.424999826,0.020118194392053285,9,0.05000005800000007,-0.5999999999999999,-1.0,-0.6000000000000001,-0.02010485972862197,-0.06044666349233985
2017-2018,2018-05-05,Bournemouth,Swansea,1,0,H,13,12,5,3,2.1,3.5,3.54,0.07707783226455427,0.0,0.38461508875762407,0.24999979166684028,0.07692301775152481,0.0,38,33,1.0,0.4,13.2,8.2,4.2,2.8,0.3064100097518021,0.3542569843794957,0.06505490118225486,0.040336086717102135,-0.299999623,-0.625000091,0.07707783226455427,5,0.325000468,0.6,5.0,1.4000000000000004,-0.047846974627693606,0.024718814465152728
2017-2018,2018-05-05,Stoke,Crystal Palace,1,2,A,7,13,2,2,2.65,3.31,2.74,0.0,0.16911857160819815,0.2857138775516035,0.15384603550304962,0.14285693877580175,0.15384603550304962,30,38,0.6,2.2,8.4,11.0,3.4,5.4,0.3722722953207885,0.45230724796896754,0.06318175040296665,0.1707690804340833,-0.374999604,-0.32499985,-0.16911857160819815,-8,-0.04999975400000001,-1.6,-2.5999999999999996,-2.0000000000000004,-0.08003495264817906,-0.10758733003111663
2017-2018,2018-05-06,Arsenal,Burnley,5,0,H,16,6,8,2,1.55,4.21,6.14,0.5504840940525588,0.081925758274306,0.4999996875001953,0.33333277777870374,0.31249980468762206,0.0,57,54,2.4,1.2,16.0,9.2,6.4,4.0,0.39435869290786113,0.4367851625836927,0.14948707342875198,0.15964262519806371,0.824999977,-0.400000056,0.46855833577825284,3,1.2250000330000002,1.2,6.800000000000001,2.4000000000000004,-0.04242646967583158,-0.010155551769311738
2017-2018,2018-05-06,Chelsea,Liverpool,1,0,H,12,10,4,5,2.23,3.51,3.23,0.8557218100786566,0.6120960643782221,0.33333305555578707,0.49999950000050003,0.08333326388894677,0.0,66,72,1.6,1.4,16.2,15.0,4.6,4.2,0.285185567391694,0.29166644071778675,0.10145723538857901,0.09944436443680053,1.299999503,0.899999413,0.2436257457004345,-6,0.40000009000000003,0.20000000000000018,1.1999999999999993,0.39999999999999947,-0.006480873326092762,0.0020128709517784754
2017-2018,2018-05-06,Man City,Huddersfield,0,0,D,15,5,2,3,1.09,11.57,28.0,1.0,0.0,0.1333332444445037,0.5999988000024,0.0,0.0,93,35,3.4,0.4,18.6,8.4,7.0,2.0,0.37503247826166336,0.20476166855661537,0.183364193944449,0.036507901612531576,1.024999865,0.0,1.0,58,1.024999865,3.0,10.200000000000001,5.0,0.170270809705048,0.14685629233191744
2017-2018,2018-05-08,Swansea,Southampton,0,1,A,11,13,3,8,3.04,3.2,2.5,0.0,0.2355086131019741,0.2727270247936138,0.6153841420121985,0.0,0.07692301775152481,33,33,0.4,1.4,10.0,11.2,3.0,5.6,0.2709240538224934,0.4899562438658613,0.040336086717102135,0.11341981870512821,-0.625000091,-0.17499958,-0.2355086131019741,0,-0.450000511,-0.9999999999999999,-1.1999999999999993,-2.5999999999999996,-0.21903219004336788,-0.07308373198802608
2017-2018,2018-05-09,Chelsea,Huddersfield,1,1,D,22,3,5,2,1.18,7.37,17.21,0.8557218100786566,0.0,0.2272726239669891,0.6666644444518518,0.04545452479339782,0.3333322222259259,69,36,1.6,0.4,15.8,8.2,4.6,2.2,0.2947093621762916,0.2580948730013546,0.10383818408472842,0.036507901612531576,1.299999503,0.0,0.8557218100786566,33,1.299999503,1.2000000000000002,7.600000000000001,2.3999999999999995,0.03661448917493704,0.06733028247219684
2017-2018,2018-05-09,Leicester,Arsenal,3,1,H,19,14,10,7,3.62,3.78,1.98,0.21727649943417576,0.5504840940525588,0.5263155124655198,0.49999964285739795,0.15789465373965592,0.0714285204081997,44,60,0.4,2.8,10.6,14.4,2.6,5.8,0.22364780525394434,0.40269200193566207,0.038333293194489436,0.18698704478293873,-0.37499976799999996,0.824999977,-0.33320759461838306,-16,-1.199999745,-2.4,-3.8000000000000007,-3.1999999999999997,-0.17904419668171773,-0.1486537515884493
2017-2018,2018-05-09,Man City,Brighton,3,1,H,19,6,7,3,1.13,9.25,21.8,1.0,0.07707783226455427,0.36842085872586383,0.4999991666680556,0.15789465373965592,0.16666638888935187,94,40,2.8,1.0,18.0,10.6,6.6,3.4,0.3572547073974639,0.3314876204273053,0.15003087912962393,0.09189967950883034,1.024999865,0.0,0.9229221677354458,54,1.024999865,1.7999999999999998,7.4,3.1999999999999997,0.025767086970158615,0.05813119962079359
2017-2018,2018-05-09,Tottenham,Newcastle,1,0,H,11,14,7,3,1.18,7.57,15.42,0.8283666540927951,0.12329379549296564,0.6363630578517656,0.21428556122459913,0.09090900826453795,0.0,71,41,1.2,1.0,14.0,10.2,4.2,2.6,0.305042492495238,0.290195740516871,0.09493581692705462,0.12222207253104789,1.499999081,0.0,0.7050728585998295,30,1.499999081,0.19999999999999996,3.8000000000000007,1.6,0.01484675197836699,-0.027286255603993267
2017-2018,2018-05-10,West Ham,Man United,0,0,D,9,16,2,6,4.46,3.74,1.8,0.19715830504212248,0.8667169621526468,0.22222197530891633,0.3749997656251465,0.0,0.0,38,77,1.2,1.4,10.2,13.0,3.2,3.6,0.315547361892828,0.3514749839767596,0.15006190869226507,0.1742983650249735,-0.424999826,0.6250001310000001,-0.6695586571105243,-39,-1.049999957,-0.19999999999999996,-2.8000000000000007,-0.3999999999999999,-0.035927622083931576,-0.024236456332708434
2017-2018,2018-05-13,Crystal Palace,West Brom,2,0,H,11,7,5,1,1.75,3.82,4.63,0.16911857160819815,0.0,0.45454504132268975,0.14285693877580175,0.1818180165290759,0.0,41,31,2.4,1.2,12.4,11.2,5.2,3.2,0.38307662173596635,0.2789741072279358,0.16820500975682282,0.10854690660686354,-0.32499985,-0.19999978399999999,0.16911857160819815,10,-0.125000066,1.2,1.200000000000001,2.0,0.10410251450803054,0.05965810314995927
2017-2018,2018-05-13,Huddersfield,Arsenal,0,1,A,18,9,3,4,5.58,4.31,1.58,0.0,0.5504840940525588,0.16666657407412552,0.44444395061783265,0.0,0.11111098765445816,37,60,0.6,2.4,8.0,14.6,2.6,5.8,0.3914277618917249,0.3949997056550069,0.10317434605771676,0.1551189382136638,0.0,0.824999977,-0.5504840940525588,-23,-0.824999977,-1.7999999999999998,-6.6,-3.1999999999999997,-0.003571943763282015,-0.05194459215594703
2017-2018,2018-05-13,Liverpool,Brighton,4,0,H,22,2,11,1,1.19,7.25,14.69,0.6120960643782221,0.07707783226455427,0.49999977272737606,0.49999750001249993,0.1818180991735913,0.0,72,40,1.0,1.0,13.8,9.2,4.0,3.2,0.3166663875928574,0.3699490395596965,0.07444438006179077,0.10984835373639572,0.899999413,0.0,0.5350182321136678,32,0.899999413,0.0,4.600000000000001,0.7999999999999998,-0.05328265196683907,-0.03540397367460495
